187;Skåne;Skåne län;12
188;Skåne;Skåne län;12
189;Skåne;Skåne län;12
190;Skåne;Skåne län;12
191;Skåne;Skåne län;12
192;Skåne;Skåne län;12
193;Skåne;Skåne län;12
194;Skåne;Skåne län;12
195;Skåne;Skåne län;12
196;Skåne;Skåne län;12
197;Skåne;Skåne län;12
198;Skåne;Skåne län;12
199;Skåne;Skåne län;12
200;Skåne;Skåne län;12
201;Skåne;Skåne län;12
202;Skåne;Skåne län;12
203;Skåne;Skåne län;12
204;Skåne;Skåne län;12
205;Skåne;Skåne län;12
206;Skåne;Skåne län;12
207;Skåne;Skåne län;12
208;Skåne;Skåne län;12
209;Skåne;Skåne län;12
210;Skåne;Skåne län;12
211;Skåne;Skåne län;12
212;Skåne;Skåne län;12
213;Skåne;Skåne län;12
214;Skåne;Skåne län;12
215;Skåne;Skåne län;12
216;Skåne;Skåne län;12
217;Skåne;Skåne län;12
218;Skåne;Skåne län;12
219;Skåne;Skåne län;12
220;Skåne;Skåne län;12
221;Skåne;Skåne län;12
222;Skåne;Skåne län;12
223;Skåne;Skåne län;12
224;Skåne;Skåne län;12
225;Skåne;Skåne län;12
226;Skåne;Skåne län;12
227;Skåne;Skåne län;12
228;Skåne;Skåne län;12
229;Skåne;Skåne län;12
230;Skåne;Skåne län;12
231;Skåne;Skåne län;12
232;Skåne;Skåne län;12
233;Skåne;Skåne län;12
234;Skåne;Skåne län;12
235;Skåne;Skåne län;12
236;Skåne;Skåne län;12
237;Skåne;Skåne län;12
238;Skåne;Skåne län;12
239;Skåne;Skåne län;12
240;Skåne;Skåne län;12
241;Skåne;Skåne län;12
242;Skåne;Skåne län;12
243;Skåne;Skåne län;12
244;Skåne;Skåne län;12
245;Skåne;Skåne län;12
246;Skåne;Skåne län;12
247;Skåne;Skåne län;12
248;Skåne;Skåne län;12
249;Skåne;Skåne län;12
250;Skåne;Skåne län;12
251;Blekinge;Blekinge län;10
252;Skåne;Skåne län;12
253;Skåne;Skåne län;12
254;Skåne;Skåne län;12
255;Skåne;Skåne län;12
256;Skåne;Skåne län;12
257;Skåne;Skåne län;12
258;Skåne;Skåne län;12
259;Skåne;Skåne län;12
260;Skåne;Skåne län;12
261;Skåne;Skåne län;12
262;Skåne;Skåne län;12
263;Skåne;Skåne län;12
264;Skåne;Skåne län;12
265;Skåne;Skåne län;12
266;Skåne;Skåne län;12
267;Skåne;Skåne län;12
268;Skåne;Skåne län;12
269;Skåne;Skåne län;12
270;Skåne;Skåne län;12
271;Skåne;Skåne län;12
272;Skåne;Skåne län;12
273;Skåne;Skåne län;12
274;Skåne;Skåne län;12
275;Blekinge;Blekinge län;10
276;Blekinge;Blekinge län;10
277;Blekinge;Blekinge län;10
278;Blekinge;Blekinge län;10
279;Blekinge;Blekinge län;10
280;Skåne;Skåne län;12
281;Skåne;Skåne län;12
282;Skåne;Skåne län;12
283;Skåne;Skåne län;12
284;Skåne;Skåne län;12
285;Skåne;Skåne län;12
286;Skåne;Skåne län;12
287;Skåne;Skåne län;12
288;Skåne;Skåne län;12
289;Skåne;Skåne län;12
290;Skåne;Skåne län;12
291;Skåne;Skåne län;12
292;Skåne;Skåne län;12
293;Skåne;Skåne län;12
294;Skåne;Skåne län;12
295;Skåne;Skåne län;12
296;Skåne;Skåne län;12
297;Skåne;Skåne län;12
298;Skåne;Skåne län;12
299;Skåne;Skåne län;12
300;Skåne;Skåne län;12
301;Skåne;Skåne län;12
302;Skåne;Skåne län;12
303;Blekinge;Blekinge län;10
304;Blekinge;Blekinge län;10
305;Blekinge;Blekinge län;10
306;Blekinge;Blekinge län;10
307;Blekinge;Blekinge län;10
308;Blekinge;Blekinge län;10
309;Blekinge;Blekinge län;10
310;Blekinge;Blekinge län;10
311;Skåne;Skåne län;12
312;Skåne;Skåne län;12
313;Skåne;Skåne län;12
314;Skåne;Skåne län;12
315;Skåne;Skåne län;12
316;Skåne;Skåne län;12
317;Skåne;Skåne län;12
318;Skåne;Skåne län;12
319;Skåne;Skåne län;12
320;Skåne;Skåne län;12
321;Skåne;Skåne län;12
322;Skåne;Skåne län;12
323;Skåne;Skåne län;12
324;Skåne;Skåne län;12
325;Skåne;Skåne län;12
326;Skåne;Skåne län;12
327;Skåne;Skåne län;12
328;Skåne;Skåne län;12
329;Skåne;Skåne län;12
330;Skåne;Skåne län;12
331;Skåne;Skåne län;12
332;Skåne;Skåne län;12
333;Skåne;Skåne län;12
334;Skåne;Skåne län;12
335;Blekinge;Blekinge län;10
336;Blekinge;Blekinge län;10
337;Blekinge;Blekinge län;10
338;Blekinge;Blekinge län;10
339;Blekinge;Blekinge län;10
340;Blekinge;Blekinge län;10
341;Blekinge;Blekinge län;10
342;Blekinge;Blekinge län;10
343;Blekinge;Blekinge län;10
344;Skåne;Skåne län;12
345;Skåne;Skåne län;12
346;Skåne;Skåne län;12
347;Skåne;Skåne län;12
348;Skåne;Skåne län;12
349;Skåne;Skåne län;12
350;Skåne;Skåne län;12
351;Skåne;Skåne län;12
352;Skåne;Skåne län;12
353;Skåne;Skåne län;12
354;Skåne;Skåne län;12
355;Skåne;Skåne län;12
356;Skåne;Skåne län;12
357;Skåne;Skåne län;12
358;Skåne;Skåne län;12
359;Skåne;Skåne län;12
360;Skåne;Skåne län;12
361;Skåne;Skåne län;12
362;Skåne;Skåne län;12
363;Skåne;Skåne län;12
364;Skåne;Skåne län;12
365;Skåne;Skåne län;12
366;Skåne;Skåne län;12
367;Skåne;Skåne län;12
368;Skåne;Skåne län;12
369;Blekinge;Blekinge län;10
370;Blekinge;Blekinge län;10
371;Blekinge;Blekinge län;10
372;Blekinge;Blekinge län;10
373;Blekinge;Blekinge län;10
374;Blekinge;Blekinge län;10
375;Blekinge;Blekinge län;10
376;Blekinge;Blekinge län;10
377;Blekinge;Blekinge län;10
378;Blekinge;Blekinge län;10
379;Blekinge;Blekinge län;10
380;Blekinge;Blekinge län;10
381;Blekinge;Blekinge län;10
382;Blekinge;Blekinge län;10
383;Blekinge;Blekinge län;10
384;Blekinge;Blekinge län;10
385;Blekinge;Blekinge län;10
386;Skåne;Skåne län;12
387;Skåne;Skåne län;12
388;Skåne;Skåne län;12
389;Skåne;Skåne län;12
390;Skåne;Skåne län;12
391;Skåne;Skåne län;12
392;Skåne;Skåne län;12
393;Skåne;Skåne län;12
394;Skåne;Skåne län;12
395;Skåne;Skåne län;12
396;Skåne;Skåne län;12
397;Skåne;Skåne län;12
398;Skåne;Skåne län;12
399;Skåne;Skåne län;12
400;Skåne;Skåne län;12
401;Skåne;Skåne län;12
402;Skåne;Skåne län;12
403;Skåne;Skåne län;12
404;Skåne;Skåne län;12
405;Skåne;Skåne län;12
406;Skåne;Skåne län;12
407;Skåne;Skåne län;12
408;Skåne;Skåne län;12
409;Skåne;Skåne län;12
410;Skåne;Skåne län;12
411;Skåne;Skåne län;12
412;Blekinge;Blekinge län;10
413;Blekinge;Blekinge län;10
414;Blekinge;Blekinge län;10
415;Blekinge;Blekinge län;10
416;Blekinge;Blekinge län;10
417;Blekinge;Blekinge län;10
418;Blekinge;Blekinge län;10
419;Blekinge;Blekinge län;10
420;Blekinge;Blekinge län;10
421;Blekinge;Blekinge län;10
422;Blekinge;Blekinge län;10
423;Blekinge;Blekinge län;10
424;Blekinge;Blekinge län;10
425;Blekinge;Blekinge län;10
426;Blekinge;Blekinge län;10
427;Blekinge;Blekinge län;10
428;Blekinge;Blekinge län;10
429;Blekinge;Blekinge län;10
430;Kalmar;Kalmar län;08
431;Skåne;Skåne län;12
432;Skåne;Skåne län;12
433;Skåne;Skåne län;12
434;Skåne;Skåne län;12
435;Skåne;Skåne län;12
436;Skåne;Skåne län;12
437;Skåne;Skåne län;12
438;Skåne;Skåne län;12
439;Skåne;Skåne län;12
